Output Power vs Torque Angle
Torque Angle (degree)
Output Power (kW)
0.000000	-31.142463
3.000000	2585.249903
6.000000	5210.211278
9.000000	7847.971795
12.000000	10504.937557
15.000000	13189.156124
18.000000	15899.673677
21.000000	18570.904434
24.000000	21247.471016
27.000000	23923.948218
30.000000	26600.078879
33.000000	29224.051442
36.000000	31656.118115
39.000000	34027.010766
42.000000	36282.371451
45.000000	38254.690527
48.000000	40102.091255
51.000000	41747.281303
54.000000	43230.327007
57.000000	44543.101997
60.000000	45726.430084
63.000000	46748.421634
66.000000	47606.691304
69.000000	48299.324409
72.000000	48835.451285
75.000000	49212.984391
78.000000	49435.347304
81.000000	49502.702255
84.000000	49412.621569
87.000000	49161.120737
90.000000	48791.650305
93.000000	48291.500399
96.000000	47675.612038
99.000000	46941.426414
102.000000	46071.755322
105.000000	45084.311734
108.000000	43991.043927
111.000000	42801.496731
114.000000	41530.801938
117.000000	40191.833268
120.000000	38760.342073
123.000000	37191.758342
126.000000	35575.910390
129.000000	33891.879570
132.000000	32146.918521
135.000000	30346.155797
138.000000	28495.196040
141.000000	26599.043571
144.000000	24661.743972
147.000000	22686.728075
150.000000	20667.693162
153.000000	18637.720606
156.000000	16582.957269
159.000000	14507.090458
162.000000	12413.685825
165.000000	10304.825535
168.000000	8183.404794
171.000000	6052.223956
174.000000	3914.020761
177.000000	1771.455207
180.000000	-372.847961
Output Power
